id,pos,flr,flg,eg,er,fg,op
8725,213,1800,948,0.3741,12.0093,1.0863,19.4958
8726,10,1300,991,0.3774,12.1154,1.4427,46.2882
8727,408,910,2800,0.1054,3.38217,0.099249,69.697
8728,68,381,681,0.2317,7.43657,1.4546,57.6355
8729,128,1800,2000,0.2594,8.3268,1.4448,26.9231
8730,1100,874,726,0.0943,3.02568,1.1132,56.2189
8731,115,118,299,0.2347,7.53296,0.31348,55.814
8732,8,747,1500,0.3915,12.5669,0.37715,37.6426
8733,216,43,113,0.0362,1.16279,1.32353,33.3333
8734,133,835,3100,0.1455,4.67066,0.403021,48.9362
8735,89,1200,2100,0.1268,4.06944,1.36,57.2368
8736,61,407,995,0.3283,10.5378,1.0327,24.2424
8737,640,2200,5200,0.0739,1.33081,1.77515,17.6829
8738,107,571,679,0.2128,6.83012,0.421039,29.6137
8739,1,37,97,0.0,0.0,0.9658,0.0
8740,5,926,4800,0.5971,19.1685,0.658789,81.3648
8741,109,1900,2800,0.1616,5.18714,1.0101,0.0
8742,2600,4800,7400,0.0593,1.06829,0.375469,21.6
8743,1200,866,601,0.1627,5.22197,0.417188,10.6667
8744,97,882,720,0.5184,16.6415,-0.0825855,23.3613
8745,149,874,6000,0.2305,7.39893,-0.748503,0.0
8746,71,3200,2700,0.9639,17.3507,0.58651,85.629
8747,16,635,935,0.3042,9.76379,1.13182,33.3333
8748,668,55600,816,0.1337,1.04272,-0.251794,45.5752
8749,26,814,673,0.4923,15.803,-0.200041,0.0
8750,1,95,265,1.0,50.0,-0.190549,82.0
8751,55,2200,1300,0.2893,5.20707,10.0,30.4802
8752,2,1100,1500,0.0566,1.81818,-1.50602,56.6667
8753,25,1200,755,0.6081,19.5196,1.249,22.0365
8754,70,561,1800,0.05,1.60428,0.35503,64.1026
8755,902,1900,121,0.3183,10.2164,0.980392,20.4762
8756,975,12900,2200,0.0016,0.0172265,-0.650816,33.3333
8757,110,354,483,0.3408,10.9385,0.36678,11.25
8758,207,1600,1700,0.4601,14.7708,2.53593,36.9159
8759,9,1500,729,0.2617,8.4,0.8477,30.5556
8760,92,1000,1600,0.2416,7.75625,0.504531,34.8837
8761,5,447,3400,0.4513,14.4855,2.35588,77.7778
8762,85,959,762,0.325,10.4333,-0.113048,17.6101
8763,11,612,528,0.4743,15.2258,0.491079,55.6787
8764,3,119,62,0.4974,15.9664,0.473087,32.4324
8765,705,358,565,0.1126,3.61577,10.0,11.4754
8766,238,390,477,0.3018,9.68661,0.188413,3.0488
8767,1,190,1500,1.0,50.0,0.596501,95.4338
8768,16,845,3400,0.3222,10.3432,1.41466,58.1602
8769,490,545,903,0.1909,6.1264,0.536907,10.6383
8770,79,160,133,0.5473,17.5694,-1.06952,44.8819
8771,281,484,658,0.4098,13.1543,0.451309,68.0851
8772,101,619,1400,0.4311,13.8395,0.9914,40.4984
8773,51,348,338,0.2949,9.4668,10.0,47.7011
8774,326,655,711,0.0621,1.99321,3.93507,11.3208
8775,108,656,504,0.4358,13.9905,0.0840399,38.6005
8776,2,289,577,1.0,41.0034,0.9141,0.0
8777,392,6300,1800,0.2089,3.07055,10.0,21.097
8778,14,300,336,0.5726,18.381,-0.121144,45.3441
8779,181,574,847,0.6341,20.3542,0.421326,42.0779
8780,415,5500,1659,0.4929,7.24545,1.0961,61.7387
8781,9,788,1400,0.286,9.17936,3.61406,42.8571
8782,21,1300,1100,0.4026,12.9231,3.18979,0.0
8783,144,294,210,0.3756,12.0559,7.17703,8.8235
8784,40,312,152,0.5802,18.6254,0.641138,43.8144
8785,97,244,340,0.3234,10.3825,-0.784314,59.1346
8786,3,61,36,0.2553,8.19672,-0.293255,66.6667
8787,31,179,1500,0.4138,13.2837,-0.497084,96.2025
8788,95,106,62,0.3935,12.631,-0.334672,80.7692
8789,31,280,1200,0.5087,16.3294,-0.446163,47.205
8790,762,1700,2700,0.143,4.5915,1.11607,23.8806
8791,67,388,465,0.1298,4.16667,-0.139502,52.2936
8792,96,219,423,0.2934,9.41781,2.3289,33.3333
8793,102,934,1500,0.5118,16.4287,0.856095,29.4455
8794,24,219,864,0.3137,10.071,0.255624,68.6567
8795,49,238,651,0.048,1.54061,-0.22633,50.0
8796,91,421,1900,0.4349,13.9615,0.966258,92.7966
8797,43,1900,999,0.509,16.3392,1.2381,39.5459
8798,2000,1100,973,0.0741,2.37879,1.97721,44.0
8799,806,927,344,0.283,9.08546,-0.374899,62.2549
8800,24,498,1300,0.0507,1.62874,-0.462551,80.0
8801,3,59,47,0.4576,14.6893,-0.88513,33.3333
8802,130,149,358,0.2091,6.71141,0.753737,10.4167
8803,74,138,214,0.1141,3.66345,-0.753012,79.5918
8804,15,2300,516,1.0,18.3211,1.4023,39.9589
8805,112,1200,178,0.5046,16.1991,3.70114,39.0244
8806,328,1400,3400,0.0305,0.980159,1.3655,51.9231
8807,24,176,159,0.6559,21.0543,0.210261,34.0426
8808,25,973,1400,0.0576,1.84995,-5.0,32.0513
8809,199,1400,2100,0.097,3.11508,1.2798,30.0
8810,17,126,210,0.2211,7.09617,-0.285823,39.2857
8811,42,104,65,0.4343,13.9423,10.0,78.5714
8812,32,3200,3100,0.6962,12.5313,1.21212,39.3643
8813,17,275,220,0.1149,3.68831,0.551458,55.8824
8814,251,359,858,0.1943,6.23646,0.666963,29.0
8815,20,111,71,0.4927,15.8158,0.683839,30.3371
8816,53,937,1500,0.2542,8.15843,0.917244,23.3333
8817,12,81,99,1.0,50.0,10.0,90.8676
8818,53,302,242,0.4945,15.8746,3.26705,49.7487
8819,55,3700,905,1.0,50.0,-0.943841,89.0983
8820,182,898,956,0.4541,14.5756,0.0602,0.0
8821,21,279,1300,0.6371,20.45,-0.689655,55.6054
8822,137,1500,5000,0.1736,5.57407,1.1949,82.5596
8823,2600,5700,2300,0.0701,1.03008,0.645508,23.0088
8824,20,120,669,0.7817,25.0926,0.152788,82.3232
8825,137,346,711,0.3621,11.6249,1.41603,59.2453
8826,56,187,581,0.2786,8.94236,0.798085,44.6154
8827,232,728,2000,0.1842,5.91422,0.504439,17.6744
8828,80,299,480,0.5059,16.2393,1.87856,37.9913
8829,152,1000,323,0.5019,16.1111,-1.65289,60.2204
8830,8,957,1500,0.306,9.82236,0.370534,34.6505
8831,249,1100,129,0.4541,14.5758,0.9541,37.7805
8832,2,44,36,0.2478,7.95454,-1.52439,83.3333
8833,4,1100,7100,0.463,14.8636,0.6855,91.9355
8834,23,2000,1900,0.1858,5.96333,0.962773,61.1336
8835,5100,32800,4300,0.1736,1.6146,2.40848,55.0829
8836,1200,607,1700,0.144,4.622,0.949755,11.6071
8837,93,253,828,0.5945,19.0821,-1.08804,47.4026
8838,79,1600,1600,0.5522,17.7257,4.14556,26.1905
8839,510,8400,2700,0.0062,0.0912699,-0.407997,48.6486
8840,79,443,948,0.1461,4.69024,0.1225,36.1345
8841,30,614,4100,0.2396,7.69092,3.224,81.1429
8842,106,2300,7500,0.2743,4.9372,0.7701,40.7678
8843,30,429,806,0.4269,13.703,0.6959,0.0
8844,5,176,552,0.9735,31.25,0.10453,83.9695
8845,20,193,738,0.5237,16.8106,-0.728067,70.2247
8846,200,1000,3300,0.0391,1.25556,0.0708717,27.2727
8847,9,526,822,0.2665,8.55513,0.035057,44.0476
8848,99,437,260,0.2754,8.83949,9.95432,39.3701
8849,52,106,13,0.289,9.27673,-0.665188,51.6667
8850,93,472,196,0.4528,14.5363,1.21928,21.2963
8851,9,924,994,0.7063,22.6732,0.479,31.1441
8852,232,1700,1800,0.3065,9.83987,1.11607,15.1163
8853,54,394,448,0.3018,9.68697,2.40334,51.0309
8854,206,1400,4400,0.0269,0.865079,-1.21951,46.2963
8855,89,1100,2800,0.1507,4.83838,1.1545,50.2809
8856,448,2700,6300,0.1968,3.54321,0.690926,26.5267
8857,241,776,793,0.3142,10.0873,1.30128,49.2063
8858,173,602,192,0.5983,19.2045,3.97177,58.6375
8859,4,733,1400,0.7225,23.1924,2.3564,21.7573
8860,28,1400,2100,0.2518,8.08333,0.9621,29.8701
8861,13,434,1100,0.5001,16.0522,-0.877193,68.9189
8862,19,691,769,0.9122,29.2812,-0.876534,57.4324
8863,21,228,563,0.9251,29.6956,0.8472,75.7835
8864,0,1100,3000,1.0,42.9091,-5.0,52.193
8865,364,1400,1300,0.0701,2.25,0.8494,37.9679
8866,447,2000,131,0.5062,16.25,0.962773,42.869
8867,259,1100,1100,0.5303,17.0214,1.2057,18.087
8868,23,388,928,0.5906,18.9576,-1.06559,58.3942
8869,41,645,237,0.0255,0.81826,-0.304878,60.0
8870,96,1700,3900,0.3099,9.94772,0.9801,44.4025
8871,102,287,1800,0.0501,1.60666,0.592209,66.6667
8872,471,1900,73,0.4208,13.5088,0.998004,43.6314
8873,76,1800,1313,0.2271,7.29012,0.7836,47.925
8874,172,9000,7068,0.0412,0.606173,1.4777,42.0904
8875,138,1300,930,0.5641,18.1068,0.5378,15.4013
8876,130,714,1500,0.2276,7.30626,0.153155,28.0488
8877,6,2500,1500,1.0,23.232,0.757576,33.7168
8878,19,174,292,0.4864,15.613,0.2089,48.9209
8879,27,201,44,0.2239,7.18629,-0.090009,57.5758
8880,236,3400,614,0.9403,16.9248,0.541126,28.0035
8881,72,1600,1600,0.1962,6.29861,0.7556,41.9426
8882,72,125,106,0.4619,14.8267,0.6646,80.4688
8883,86,1400,2200,0.5396,17.3214,1.3986,32.3706
8884,65,430,747,0.3228,10.3618,1.58022,39.1705
8885,120,1400,2700,0.0202,0.646825,0.5564,71.7391
8886,31,149,261,0.2358,7.56898,1.288,65.5172
8887,406,1500,3200,0.0403,1.29259,1.26796,45.3782
8888,45,1700,3500,0.2777,8.91503,1.14329,37.8594
8889,894,6600,1100,0.4024,5.91582,-0.800213,59.6059
8890,94,232,1500,0.3223,10.3448,1.33869,79.8883
8891,35,371,1397,0.4025,12.9212,0.3959,69.6296
8892,89,1600,6200,0.2791,8.95833,1.22699,61.3475
8893,7,429,581,0.3475,11.1555,0.347604,30.3448
8894,311,2100,1600,0.7779,14.0026,2.95858,0.0
8895,399,5900,1300,0.2645,3.88795,10.0,14.3519
8896,1500,565,3900,0.0622,1.99607,0.640068,32.7586
8897,41,157,124,0.1852,5.9448,0.117261,27.8689
8898,9,430,737,0.6963,22.3514,0.752968,27.0073
8899,35,386,896,0.3973,12.7519,0.436695,71.867
8900,16,164,264,0.7096,22.7787,0.457317,39.8601
8901,411,5200,3300,0.4387,6.44872,1.2707,30.7013
8902,12,260,1050,0.2549,8.18182,0.9455,72.8571
8903,226,1100,2400,0.3831,12.298,1.76471,41.3223
8904,21,225,1100,0.1154,3.7037,-0.46941,81.9277
8905,149,1200,1800,0.1571,5.04167,0.9898,28.9308
8906,160,563,2500,0.3483,11.1802,-0.532915,55.2163
8907,33,764,2800,0.659,21.1551,2.70677,30.663
8908,25,377,1523,0.9558,30.6808,0.2415,73.0697
8909,10,2000,7500,0.3517,11.29,0.956938,47.3538
8910,78,807,1000,0.4133,13.2659,0.370016,24.4576
8911,13,1300,831,0.9001,28.8923,1.51515,0.0
8912,127,660,1700,0.2992,9.60438,0.509771,25.6637
8913,1300,106600,1900,0.6898,5.17355,0.473245,44.4906
8914,23,1100,1700,0.396,12.7121,0.6366,35.6655
8915,399,1000,1900,0.1464,4.7,0.7136,36.4912
8916,95,798,729,0.3355,10.77,0.430416,12.3746
8917,273,1200,3000,0.0662,2.125,1.1582,37.7143
8918,587,2500,1800,0.1988,3.57778,6.82261,56.6138
8919,30100,50700,1600,0.0972,0.758054,0.824058,36.5463
8920,65,1600,1100,0.223,7.15833,1.20482,32.1053
8921,259,1300,2400,0.2963,9.51282,1.1504,41.311
8922,317,7300,3100,0.2271,3.3379,3.80117,29.6951
8923,289,2800,627,0.7999,14.3988,0.7773,35.1976
8924,1100,8500,822,0.2838,4.17132,0.427746,18.3594
8925,375,924,1200,0.5263,16.8951,0.834119,32.6923
8926,181,594,2700,0.338,10.8492,0.855432,29.3286
8927,1000,1600,1700,0.2452,7.87153,0.9355,42.3529
8928,771,22600,896,0.7444,8.03909,-0.231184,13.2288
8929,790,8200,3900,0.1747,2.56775,-0.212615,47.9076
8930,52,673,42,0.5879,18.8707,-0.651211,34.5725
8931,547,2200,1300,0.3199,5.75758,0.840336,37.2881
8932,35,77,168,0.5462,17.5325,0.240693,93.3333
8933,9,64,4,0.411,13.1944,0.8454,73.6842
8934,3,60,27,0.9346,30.0,-0.865801,67.7419
8935,26,223,934,0.4261,13.6771,-0.479284,70.4403
8936,20,2000,2139,0.2628,8.435,0.9206,93.0058
8937,131,437,2700,0.0808,2.59344,-0.977938,67.3913
8938,7,244,318,0.0872,2.80055,0.0757404,78.9474
8939,116,686,664,0.0762,2.44574,1.6591,23.5772
8940,225,1700,1600,0.2284,7.33007,-1.01626,43.3107
8941,41,1000,2800,0.1822,5.85,-1.66297,30.303
8942,129,396,251,0.1132,3.63356,1.37507,22.093
8943,2800,2500,7000,0.0283,0.508889,0.5667,22.619
8944,511,1500,218,0.2398,7.6963,4.38596,25.9434
8945,33,507,489,0.0591,1.89568,-0.21395,59.4937
8946,81,1100,267,0.4983,15.9943,0.5716,36.7647
8947,2953,4400,851,0.0567,1.0202,1.3144,28.8973
8948,331,26300,4900,0.0272,0.253063,-0.269125,40.6484
8949,7,2600,5500,0.909,16.3615,0.727273,56.25
8950,10,557,3900,0.283,9.08438,-0.815797,80.1587
8951,1100,244,198,0.0728,2.33848,2.00272,19.2308
8952,22,1200,2000,0.0922,2.95833,-1.41576,78.8321
8953,40,319,535,0.4118,13.2184,1.41278,35.4839
8954,91,1600,7400,0.0567,1.81944,1.0751,72.619
8955,32,334,307,0.2145,6.88623,0.273,50.7246
8956,49,171,502,0.2763,8.8694,-0.105071,52.459
8957,1,519,2400,0.5642,18.1118,-0.739372,82.0513
8958,3,28,7,0.3709,11.9048,-1.21951,80.0
8959,263,155,110,0.3852,12.3656,0.9014,88.7755
8960,16,1200,2000,0.4678,15.0167,0.782,28.8355
8961,333,2200,7200,0.0201,0.361111,-0.795334,74.5455
8962,137,2200,1300,0.3326,5.98737,0.7056,12.2538
8963,143,1300,785,0.2807,9.01099,1.49701,12.3209
8964,3,1400,4800,0.8867,28.4642,0.682,86.5314
8965,47,3800,7300,0.0098,0.176901,-0.463392,47.619
8966,394,876,463,0.0126,0.405885,-0.1849,60.7143
8967,17,177,400,0.3567,11.4501,1.56163,0.0
8968,16,172,162,0.1775,5.69767,0.438212,28.0702
8969,261,1300,6979,0.0506,1.62393,-1.2755,82.2727
8970,30,247,415,0.26,8.34458,0.928433,13.8298
8971,4800,949,2400,0.0332,1.06545,0.707619,19.2308
8972,39,2100,5979,0.2306,4.15079,0.7931,49.7642
8973,620,1300,400,0.0379,1.21795,1.4195,38.6792
8974,38,337,1200,0.1417,4.54995,-0.107921,27.7108
8975,6,1200,399,0.1571,5.04167,4.84262,0.0
8976,159,690,1600,0.0309,0.990338,-0.781743,45.8333
8977,47,1200,3700,0.0652,2.09259,1.2182,72.0472
8978,10,735,1200,0.0623,2.0,-0.315994,70.1493
8979,461,2300,2400,0.2321,4.17702,0.806885,16.188
8980,8,94,69,0.4687,15.0456,1.02145,17.9487
8981,17,250,221,0.2899,9.30667,0.1449,52.6316
8982,58,1300,516,0.2956,9.48718,1.3324,21.3376
8983,5,109,99,0.5859,18.8073,2.69576,39.4737
8984,32,333,395,0.6658,21.3714,-0.1066,37.7358
8985,16,50,58,1.0,50.0,-2.24647,58.3333
8986,2,280,604,0.4562,14.6429,-0.0654979,49.2063
8987,87,715,175,0.1513,4.85626,10.0,46.7066
8988,7,121,225,0.3016,9.68123,0.153374,79.4872
8989,617,1600,4400,0.0095,0.305556,0.5073,44.186
8990,5,218,687,0.8031,25.7798,1.35168,61.7886
8991,60,146,32,0.4919,15.7915,2.08189,48.9209
8992,10,113,204,0.1737,5.57523,-0.473087,60.0
8993,2,309,720,0.8922,28.6408,0.0597562,71.1864
8994,59,840,1600,0.3078,9.88095,-0.0431872,21.0702
8995,553,460,870,0.2833,9.0942,0.816549,16.3399
8996,49,1000,2000,0.4528,14.5333,-1.66297,39.3298
8997,75,375,347,0.5151,16.5333,0.144872,10.4167
8998,240,2100,922,0.2516,4.5291,1.0394,0.0
8999,2800,1300,4200,0.02,0.641026,1.1752,26.6667
9000,25,96,79,1.0,36.1111,-0.550964,57.377
9001,186,1900,1500,0.0158,0.508772,-0.909091,57.5
9002,345,738,1100,0.0861,2.76272,-0.118755,16.9492
9003,110,422,2800,0.2551,8.18852,-0.0857633,85.2632
9004,30,309,1400,0.1507,4.83639,0.362231,49.4505
9005,35,211,202,0.2321,7.45129,-0.0868156,25.9259
9006,133,2000,2600,0.0648,2.08056,0.951173,34.8416
9007,102,719,762,0.6126,19.6647,0.678037,18.961
9008,2800,1600,1000,0.0029,0.09375,1.16279,35.2941
9009,345,1100,831,0.1334,4.28283,1.2579,15.4867
9010,279,1300,1400,0.2291,7.3547,10.0,73.6475
9011,666,967,899,0.1246,3.99862,0.770535,98.8571
9012,5,366,1800,0.5022,16.1202,0.203369,53.2895
9013,76,1500,925,0.2594,8.32593,1.2639,79.4319
9014,365,2200,3900,0.1282,2.30808,0.860585,31.3993
9015,278,1200,1400,0.2668,8.56481,0.937,18.0851
9016,24,288,343,0.3461,11.1111,1.0477,43.0464
9017,75,100,92,1.0,34.6667,-0.865801,91.8367
9018,42,629,1500,0.3112,9.9894,0.235655,31.25
9019,89,474,1393,0.0818,2.62447,1.5119,26.7606
9020,613,2700,999,0.1393,2.50823,-0.633981,35.3659
9021,110,1400,2800,0.0067,0.214286,-1.16959,22.2222
9022,50,577,515,0.4161,13.3573,0.257191,17.4888
9023,29,935,718,0.5262,16.8925,0.995982,33.5474
9024,409,2100,2300,0.188,3.3836,0.9276,16.5919
9025,49,1400,7400,0.0611,1.96032,-1.21951,87.6494
9026,252,1000,1200,0.1933,6.20556,0.32928,41.8831
9027,183,458,982,0.2766,8.87918,1.00545,11.9565
9028,573,2500,1200,0.3285,5.91333,0.9949,20.198
9029,859,2100,7000,0.0522,0.939153,0.6919,20.5128
9030,1400,1600,2500,0.1469,4.71528,1.1976,46.6513
9031,87,298,174,0.3572,11.4653,0.12285,35.1852
9032,408,663,467,0.2587,8.30505,1.41052,25.0
9033,300,1100,946,0.4501,14.4495,1.79641,15.873
9034,4,680,1100,0.93,29.8529,0.760999,38.292
9035,2,73,206,0.8962,28.7671,-1.3809,55.5556
9036,29,93,26,0.4783,15.3525,10.0,37.5
9037,427,727,721,0.4099,13.1591,0.27933,24.2604
9038,382,507,448,0.2786,8.94148,0.400797,11.1111
9039,321,774,912,0.1462,4.69423,2.36513,16.8831
9040,13,67,111,0.3255,10.4478,-0.783972,69.7674
9041,158,661,1600,0.2123,6.81627,-0.481992,78.2759
9042,12,7200,1000,0.5939,8.73032,0.257643,61.7788
9043,4,46,94,0.1354,4.34783,0.9099,50.0
9044,72,83,707,0.3878,12.4498,1.91617,63.4146
9045,10,1600,947,0.625,20.0625,0.8694,69.4948
9046,43,1100,1200,0.3907,12.5401,1.1172,21.5139
9047,14,908,1600,0.6783,21.7723,1.16378,45.3652
9048,15,458,1600,0.3369,10.8151,0.283922,85.5124
9049,1100,571,708,0.1761,5.65285,0.577806,10.5882
9050,8,236,707,0.5445,17.4788,0.562595,62.8571
9051,231,229,220,0.6364,20.427,0.489197,51.0989
9052,655,7700,336,0.0423,0.621212,2.07039,17.1123
9053,51,98,73,0.4309,13.8322,0.188584,46.4286
9054,39,2000,924,0.1523,4.8875,0.5391,60.0917
9055,126,628,199,0.4903,15.7378,-0.115776,34.375
9056,18,349,896,0.362,11.6205,0.7608,79.0419
9057,39,1300,2700,0.3331,10.6923,-1.30662,41.7795
9058,11,434,927,0.6578,21.1144,-0.920638,80.1075
9059,15,234,453,0.7864,25.2422,0.318134,35.2679
9060,68,492,1100,0.1527,4.90063,-0.182916,71.5736
9061,434,898,739,0.2546,8.17248,0.0199076,31.7241
9062,665,705,552,0.1134,3.64066,-0.0252934,16.5289
9063,350,632,695,0.2328,7.47187,0.520402,10.6667
9064,12,386,314,0.4728,15.177,0.0475135,27.4336
9065,3100,4400,1500,0.0473,0.852273,1.26886,0.0
9066,27,431,410,0.2068,6.63831,0.437171,48.0663
9067,16,1000,1000,0.558,17.9125,0.6869,43.4122
9068,188,1400,874,0.1873,6.0126,0.6521,26.7516
9069,54,410,1800,0.1342,4.30894,-0.17567,73.7288
9070,12,24,91,0.3461,11.1111,-0.727273,88.8889
9071,72,64,40,0.1298,4.16667,-0.281426,27.2727
9072,589,1600,1200,0.1322,4.24306,0.6999,74.3833
9073,32,1200,1200,0.7297,23.4226,1.043,16.9583
9074,25,104,146,0.4959,15.9188,0.6154,49.3671
9075,55,972,2400,0.1895,6.08139,-0.512195,51.0
9076,705,777,1600,0.0715,2.29515,0.877193,16.8675
9077,147,563,204,0.4507,14.4661,2.68632,21.2625
9078,48,184,17,0.5026,16.1345,2.48419,38.7755
9079,335,891,3058,0.0385,1.23457,0.266,15.2542
9080,66,8500,1700,0.1211,1.77974,-0.415455,80.8039
9081,13,266,105,0.0865,2.77617,0.4914,50.0
9082,64,278,639,0.3654,11.7306,-0.131464,53.1579
9083,231,565,1300,0.0499,1.60275,-0.256962,58.7302
9084,37,3200,3500,0.281,5.05859,1.20482,87.5
9085,540,645,340,0.0987,3.16968,0.194765,22.2222
9086,11,818,757,0.3449,11.0723,0.58023,0.0
9087,98,257,472,0.3569,11.457,2.17049,17.3469
9088,559,2100,238,0.1786,3.21428,2.92398,24.8139
9089,1400,28600,5600,0.1906,1.77253,-0.061488,20.3148
9090,223,290,661,0.1062,3.40996,-0.784835,45.6522
9091,27,236,179,0.1445,4.63748,1.88056,91.5254
9092,42,149,49,0.6145,19.7241,0.772234,50.0
9093,83,488,744,0.18,5.77869,0.188218,14.2105
9094,2300,754,1400,0.0748,2.402,0.329981,33.3333
9095,479,1300,1300,0.3263,10.4744,1.50602,40.6316
9096,38,2400,1300,0.5253,9.45588,2.58176,53.909
9097,579,6600,7500,0.0657,0.966132,-0.534759,26.7094
9098,20,576,998,0.3534,11.3426,-0.0931,57.0513
9099,93,523,2700,0.2366,7.59507,1.63872,76.1745
9100,63,679,2800,0.0933,2.9946,-0.343649,74.4966
9101,27,736,830,0.253,8.12198,-0.0248205,28.8591
9102,358,697,44,0.104,3.33971,0.0520066,19.2308
9103,185,177,1600,0.174,5.58694,-0.97229,92.4051
9104,2,484,530,0.2961,9.50413,0.6223,23.0769
9105,575,254,111,0.1731,5.55555,2.1993,29.7619
9106,13,775,1800,0.4323,13.8781,0.631145,28.8194
9107,22,575,250,0.1044,3.35266,0.128145,0.0
9108,40,265,1300,0.6714,21.5514,0.9318,66.6667
9109,38,906,966,0.3754,12.0493,0.889228,34.4037
9110,29,250,970,0.3808,12.2222,-0.216909,64.7059
9111,86,220,119,0.3957,12.702,1.38408,15.534
9112,321,1300,1200,0.1291,4.1453,1.2922,22.4719
9113,16,934,2500,0.5458,17.52,10.0,71.3115
9114,6,1200,4100,0.6345,20.3667,1.1657,36.3636
9115,103,422,354,0.3301,10.5977,0.867725,45.6929
9116,2,604,525,0.5673,18.2119,-0.0603719,20.7547
9117,25,1800,1354,0.3184,10.2222,1.4517,0.0
9118,33,368,1500,0.182,5.84239,-0.436695,83.7838
9119,29,436,334,0.4128,13.2518,0.37638,18.0328
9120,6,1200,4396,0.3643,11.6944,1.2615,17.5824
9121,197,1500,702,0.346,11.1074,1.4524,49.6979
9122,3,494,516,0.2838,9.10931,2.02661,0.0
9123,146,1700,846,0.3619,11.6176,0.9777,25.2236
9124,1900,4500,758,0.221,3.9771,2.7637,26.4254
9125,186,440,240,0.3107,9.97475,1.03639,21.1538
9126,111,372,147,0.6951,22.3118,-1.24544,56.2691
9127,123,304,340,0.1087,3.4905,0.686756,48.8095
9128,72,190,377,0.6486,20.8187,10.0,54.9383
9129,22,204,554,0.7559,24.2647,0.550964,61.3445
9130,22,112,541,0.8793,28.2242,0.164799,94.152
9131,332,2600,1700,0.4215,7.58718,1.0311,38.0606
9132,726,1100,5800,0.042,1.34848,0.7222,67.7215
9133,832,1600,1600,0.1413,4.53472,1.1976,35.7576
9134,98,974,1265,0.8005,25.6959,0.0185,22.0745
9135,162,914,2500,0.0365,1.17311,0.117999,75.0
9136,3,142,639,1.0,50.0,-0.501169,94.2446
9137,1,119,913,1.0,50.0,-0.883436,93.1034
9138,243,587,2600,0.1972,6.33163,-0.240096,75.5102
9139,17,921,464,0.2853,9.15671,0.744109,30.1282
9140,21,748,788,0.3797,12.1881,1.40354,35.2174
9141,10,944,7474,0.473,15.1836,0.1526,88.5714
9142,23,519,641,0.4615,14.8148,10.0,12.1359
9143,235,638,652,0.3396,10.9021,0.114712,14.7887
9144,346,649,840,0.4235,13.5936,0.800389,32.3129
9145,241,994,1300,0.2814,9.03197,-0.0179469,17.7177
9146,342,3500,7500,0.156,2.80714,0.522102,20.1439
9147,128,1900,5400,0.162,5.20175,0.998004,26.4605
9148,40,108,1,0.1859,5.96708,0.345145,41.1765
9149,140,179,467,0.1315,4.22098,1.0181,78.4091
9150,1800,1600,1300,0.3413,10.9559,1.4237,16.8675
9151,79,274,68,0.276,8.8605,1.2862,34.6405
9152,142,418,1400,0.4215,13.53,1.82667,48.8789
9153,104,602,1700,0.1754,5.62939,-0.211551,77.0161
9154,28,367,185,0.5923,19.013,-0.440543,39.7849
9155,2300,16700,5300,0.0151,0.163007,6.50916,0.0
9156,70,391,606,0.371,11.9086,2.77215,31.9048
9157,21,310,499,0.3322,10.6631,-0.234457,0.0
9158,51,2200,1000,0.5188,9.33838,-0.785752,77.0595
9159,32,575,821,0.5538,17.7778,-0.373956,50.6881
9160,3,15,1,1.0,35.8333,-5.0,81.25
9161,29,113,132,0.7428,23.8446,-0.160462,52.5
9162,25,2100,7500,0.1332,2.39682,10.0,38.9381
9163,17,123,173,0.2265,7.26925,-0.714558,41.8182
9164,10,219,301,0.1764,5.6621,0.5641,61.7021
9165,14,188,426,0.3788,12.1581,0.0966433,35.1351
9166,154,259,118,0.3381,10.8537,0.5795,27.5591
9167,625,404,277,0.2729,8.75963,1.61725,40.1042
9168,319,221,418,0.1488,4.77627,1.86391,12.2449
9169,413,1400,933,0.1571,5.04202,1.0493,26.4331
9170,237,1400,4857,0.0372,1.19481,1.0543,30.3797
9171,47,1100,517,0.641,20.5758,1.79641,22.0104
9172,832,1200,7500,0.0101,0.324074,0.6238,50.0
9173,155,241,508,0.3634,11.6644,1.6656,35.9155
9174,110,1300,2496,0.2848,9.14103,1.4558,24.9049
9175,49,1100,999,0.3715,11.9242,0.9078,23.3853
9176,49,838,925,0.1654,5.31026,0.605313,36.1111
9177,543,587,2200,0.2202,7.06985,-0.122317,66.2791
9178,16,1700,5600,0.046,1.47647,0.6714,88.3978
9179,71,1500,1300,0.0398,1.27778,1.1336,82.659
9180,1,402,1800,1.0,44.0299,-0.136333,89.1304
9181,251,1700,4700,0.0764,2.45098,1.12275,41.1552
9182,76,158,89,0.5543,17.7918,-0.113662,50.0
9183,40,176,268,0.4789,15.3725,3.54393,40.2062
9184,149,265,214,0.1848,5.93291,4.57007,26.5306
9185,22,1000,7500,0.2785,8.94118,0.0553809,65.1085
9186,226,963,2500,0.3129,10.0438,0.942378,28.5714
9187,78,762,441,0.5135,16.4844,-0.0961092,33.1384
9188,49,1600,964,0.389,12.4861,1.1539,75.2054
9189,89,664,383,0.4142,13.2948,3.11039,22.3097
9190,121,203,188,0.4229,13.5742,-0.351339,57.5
9191,271,2600,1100,0.3926,7.06624,0.714286,14.3339
9192,70,816,1700,0.0218,0.701252,0.98166,44.8276
9193,102,1100,1600,0.3425,10.9947,0.8686,23.7374
